bonica.rid,X,cycle,election,Cand.ID,Name,Party,State,seat,District,cfscore,male.winner,running.variable,female.margin,female.pctile,prev.elect,democrat,total.votes,professional,pct.female.chamber,gop.gov,house,state.pres.dem,num.cands,won.again,pct.dem.last,female.cand.last,total.dist.last,female.inc,total.raised.candidate,log.total.raised.candidate,individual.money,log.individual.money,pac.money,log.pac.money,party.money,log.party.money,male.money,log.male.money,female.money,log.female.money,share.district.total,district.total,log.district.total,cand.gender
cand77957,123408,2008,MT2008,MT8209,"FRENCH, JULIE E",100,MT,state:lower,MT-36,-1.131875863,0,-18.48591614,68.48591614,68.5,NA,0,4.544,0.073,0.255555556,0,1,0.4711,2,0,53.23428726,1,13882,1,16602,9.717278449,12423,9.427385365,1418,7.257707677,605,6.406879986,7577.09,8.933016468,6652.36,8.802877269,0.42295934,39252,10.57775768,F
cand77957,109551,2006,MT2006,MT8209,"FRENCH, JULIE E",100,MT,state:lower,MT-36,-1.131875863,0,-3.234287262,53.23428726,53.2,NA,0,4.375,0.073,0.255555556,0,1,0.3856,2,1,0,0,2140,0,9483,9.157256001,6318,8.751316247,1210,7.099201744,0,0,4457.55,8.40257888,2235,7.712443834,0.766426897,12373,9.423271958,F
cand77966,122717,2008,MT2008,MT9577,"BRENDEN, JOHN C",200,MT,state:upper,MT-18,1.068102473,1,2.015377045,47.98462296,48,0,1,9.105,0.073,0.260869565,0,0,0.4711,2,1,31.98631668,0,37922,0,82401,11.31935285,45843,10.73299961,8363,9.031692061,1395,7.241366283,28753,10.26653217,14445,9.578172839,0.657939493,125241,11.73799516,M
cand77968,122705,2008,MT2008,MT9582,"BENNETT, GERALD A",200,MT,state:lower,MT-1,1.20821307,1,11.75869138,38.24130862,38.2,NA,1,4.05,0.073,0.255555556,0,1,0.4711,2,1,47.15739059,1,25057,0,6595,8.794067065,3910,8.271548375,1530,7.333676396,800,6.685860947,2045.18,7.623729919,1765,7.476472381,0.758918297,8690,9.069928218,M
cand77978,126416,2008,MT2008,MT9592,"WARBURTON, WENDY",200,MT,state:lower,MT-34,1.253863143,0,-8.847263336,58.84726334,58.8,NA,1,3.47,0.073,0.255555556,0,1,0.4711,2,1,100,0,1685,0,18588,9.83027149,12609,9.442245429,1550,7.346655163,700,6.552507887,10069,9.217315986,4994.58,8.5163088,0.61545593,30202,10.31566343,F
cand77979,123409,2008,MT2008,MT9593,"GETZ, DENNIS",100,MT,state:lower,MT-38,-1.248291339,1,6.653644562,43.34635544,43.3,NA,0,4.351,0.073,0.255555556,0,1,0.4711,2,0,43.121418,1,15229,0,8256,9.018695488,3450,8.146419323,0,0,600,6.398594935,4163.95,8.33445955,1740,7.46221494,0.45026178,18336,9.81662162,M
cand77982,121152,2008,MT2008,MT9596,"PEASE-LOPEZ, CAROLYN",100,MT,state:lower,MT-42,-0.9187244,0,-15.34707128,65.34707128,65.3,NA,0,3.688,0.073,0.255555556,0,1,0.4711,2,1,100,1,870,0,1970,7.585788822,150,5.017279837,1280,7.155396302,0,0,50,3.931825633,250,5.525452939,1,1970,7.585788822,F
cand77986,124854,2008,MT2008,MT9600,"MORE, MICHAEL",200,MT,state:lower,MT-70,1.364581873,1,5.370311737,44.62968826,44.6,NA,1,6.238,0.073,0.255555556,0,1,0.4711,2,1,47.10378265,0,68020,0,2250,7.718685495,660,6.49375384,690,6.538139824,800,6.685860947,360,5.888877958,260,5.564520407,0.273789243,8218,9.014082149,M
cand77992,125237,2008,MT2008,MT9606,"MILLER, MIKE",200,MT,state:lower,MT-84,1.158068429,1,9.462589749,40.53741025,40.5,NA,1,4.5,0.073,0.255555556,0,1,0.4711,3,1,0,0,2530,0,8511,9.049114723,4250,8.354909528,1540,7.340186835,201,5.308267697,3185.29,8.06661251,1860,7.528869257,1,8511,9.049114723,M
cand77995,122030,2008,MT2008,MT9609,"MALEK, SUE",100,MT,state:lower,MT-98,-1.387052261,0,-6.115474701,56.1154747,56.1,NA,0,5.854,0.073,0.255555556,0,1,0.4711,2,1,58.19156265,1,16831,0,4233,8.350666241,1535,7.336936914,1360,7.215975003,0,0,1195,7.086737935,855,6.752270376,0.51710237,8186,9.010180657,F
cand77998,53168,1996,NH1996,NH12784,"COHEN, BURT",100,NH,state:upper,NH-24,-1.064130313,1,15.34606934,34.65393066,34.7,NA,0,21.253,0.034,0.347826087,1,0,0.4932,2,1,NA,NA,NA,0,32407,10.38612973,25557,10.14870566,3800,8.243019469,2000,7.601402335,17615,9.776562859,6352,8.756682421,0.408843752,79265,11.28055195,M
cand77998,61917,1998,NH1998,NH12784,"COHEN, BURTON J",100,NH,state:upper,NH-24,-1.064130313,1,6.419132233,43.58086777,43.6,NA,0,14.153,0.034,0.283018868,0,0,0.4932,2,1,65.34606934,1,28195,0,45429,10.72390595,30685,10.3315618,7448,8.915835074,496,6.208590026,22455,10.01931312,5790,8.664060267,0.324815352,139861,11.84840435,M
cand77999,108081,2006,ME2006,ME1629,"MITCHELL, ELIZABETH H",100,ME,state:upper,ME-24,-1.22477904,0,-13.02846527,63.02846527,63,NA,0,15.493,0.098,0.333333333,0,0,0.5357,2,1,52.46553421,1,67416,1,22497,10.02113725,1300,7.170888479,0,0,0,0,600,6.398594935,700,6.552507887,0.511121209,44015,10.69228576,F
cand78033,82698,2002,MI2002,MI12290,"BYRUM, DIANNE",100,MI,state:lower,MI-67,-0.305937435,0,-8.942375183,58.94237518,58.9,NA,0,32.469,0.516,0.22027972,1,1,0.5128,2,1,40.25607681,0,244506,0,216029,12.28316794,30909,10.33883504,167264,12.02733466,1500,7.313886832,19683.53,9.887588327,11075,9.312535884,0.543186316,397707,12.89347083,F
cand78070,54831,1996,WA1996,WA247,"BENTON, DONALD",200,WA,state:upper,WA-17,0.749257373,1,0.956344604,49.0436554,49,1,1,47.943,0.198,0.315789474,0,0,0.4984,2,1,55.74787903,0,236444,1,198235,12.19720847,66734,11.10848483,117601,11.67506132,9700,9.179984252,48359,10.7864283,16670,9.721425962,0.622136231,318636,12.67180466,M
cand78086,50596,1996,ME1996,ME16181,"LAWRENCE, MARK",100,ME,state:upper,ME-35,-0.899889306,1,13.67250061,36.32749939,36.3,NA,0,18.113,0.098,0.28358209,0,0,0.5162,2,1,NA,NA,NA,0,22548,10.02340165,6825,8.828494129,11705,9.36785681,0,0,5400,8.594339401,1225,7.111512116,0.740541251,30448,10.32377559,M
cand78091,49556,1996,CO1996,CO12626,"CHLOUBER, KEN",200,CO,state:upper,CO-4,0.401995573,1,2.151390076,47.84860992,47.8,0,1,48.643,0.172,0.314814815,0,0,0.4443,2,1,NA,NA,NA,1,57648,10.96211083,12000,9.392745259,45073,10.71606086,250,5.525452939,9655,9.175334763,1970,7.586296307,0.965175462,59728,10.9975562,M
cand78166,61462,1998,NC1998,NC11262,"ARNOLD, GENE",200,NC,state:lower,NC-72,0.259622617,1,8.788547516,41.21145248,41.2,NA,1,18.16,0.149,0.242774566,0,1,0.4404,2,1,0,0,27045,0,50442,10.82857944,26175,10.17259824,22920,10.0398088,500,6.216606101,23125,10.0487128,3050,8.023224685,0.528692262,95409,11.46592819,M
cand78171,52888,1996,NC1996,NC11405,"BALLANTINE, PATRICK J",200,NC,state:upper,NC-4,0.786666994,1,38.3325785,11.6674215,11.7,NA,1,59.63,0.149,0.161290323,0,0,0.4404,3,1,NA,NA,NA,0,103066,11.54312484,32970,10.40338367,32219,10.38034266,5600,8.630700432,28555,10.25962235,5015,8.520388082,1,103066,11.54312484,M
cand78173,61470,1998,NC1998,NC11435,"BAREFOOT, DANIEL W",100,NC,state:lower,NC-44,-0.247372104,1,7.956108093,42.04389191,42,NA,0,12.349,0.149,0.242774566,0,1,0.4404,2,1,84.26171875,0,493,0,42438,10.65579947,14450,9.578518895,10288,9.238830642,10090,9.219399216,12275,9.415401416,3175,8.063377822,1,42438,10.65579947,M
cand78177,53034,1996,NC1996,NC11765,"BLACK, JAMES B (JIM)",100,NC,state:lower,NC-36,-0.103089091,1,11.74301542,38.25698458,38.3,NA,0,19.099,0.149,0.219101124,0,1,0.4404,2,1,NA,NA,NA,0,402625,12.90576089,273200,12.51796307,79600,11.28478193,14500,9.581972892,231500,12.35233947,42400,10.65492723,0.996887705,403882,12.90887804,M
cand78177,61477,1998,NC1998,NC11765,"BLACK, JAMES B (JIM)",100,NC,state:lower,NC-36,-0.103089091,1,13.79587936,36.20412064,36.2,NA,0,13.051,0.149,0.242774566,0,1,0.4404,2,1,60.05550003,1,146636,0,1048956,13.86330594,558755,13.23346816,354403,12.77819278,82904,11.32545065,507210,13.13668237,57745,10.96380936,0.9998027,1049163,13.86350326,M
cand78178,53028,1996,NC1996,NC11883,"BONNER, DONALD A",100,NC,state:lower,NC-87,-0.381674669,1,27.20908971,22.79091029,22.8,NA,0,13.071,0.149,0.219101124,0,1,0.4404,2,1,NA,NA,NA,0,9523,9.161465204,1250,7.13169851,1350,7.208600338,1738,7.461065514,2900,7.972810784,350,5.860786223,1,9523,9.161465204,M
cand78201,117222,2008,NC2008,NC12721,"CLARY, DEBBIE ANN",200,NC,state:upper,NC-46,0.579672399,0,-0.504924774,50.50492477,50.5,1,1,71.397,0.149,0.197530864,0,0,0.497,2,1,54.42372131,0,580811,0,77983,11.26424613,22080,10.00247279,49450,10.80873756,4000,8.294299609,16755,9.726511682,4550,8.423102268,1,77983,11.26424613,F
cand78272,61543,1998,NC1998,NC13584,"EDDINS, RICK",200,NC,state:lower,NC-65,0.593347576,1,6.23443222,43.76556778,43.8,NA,1,22.079,0.149,0.242774566,0,1,0.4404,2,1,43.07103348,0,134741,0,23475,10.0636913,3925,8.275376375,12040,9.396072772,250,5.525452939,2875,7.964155719,1050,6.957497371,1,23475,10.0636913,M
cand78321,52863,1996,NC1996,NC14153,"GARDNER, CHARLOTTE A",200,NC,state:lower,NC-35,0.777579454,0,-7.083545685,57.08354568,57.1,NA,1,19.51,0.149,0.219101124,0,1,0.4404,2,1,NA,NA,NA,0,5300,8.5754621,250,5.525452939,4500,8.412054873,350,5.860786223,250,5.525452939,0,0,1,5300,8.5754621,F
cand78443,109822,2006,NC2006,NC14421,"GRADY, ROBERT",200,NC,state:lower,NC-15,0.249856716,1,11.8784523,38.1215477,38.1,NA,1,6.335,0.149,0.244186047,0,1,0.4358,2,1,0,0,61905,0,58890,10.98342658,5590,8.628913441,53300,10.88371037,0,0,5204.6,8.557490248,335,5.81711116,1,58890,10.98342658,M
cand78467,61583,1998,NC1998,NC14955,"HENSLEY, BOB",100,NC,state:lower,NC-64,-0.347243069,1,12.27779738,37.72220262,37.7,NA,0,18.592,0.149,0.242774566,0,1,0.4404,2,1,60.15660477,0,39264,0,41887,10.6427308,7900,8.974744613,29122,10.27928352,0,0,6950,8.846640813,950,6.857514063,0.834951263,50167,10.82311272,M
cand78481,84120,2002,NC2002,NC15413,"JEFFUS, MAGGIE",100,NC,state:lower,NC-59,-0.467328466,0,-6.033688248,56.03368825,56,NA,0,22.384,0.149,0.252525253,0,1,0.432,2,1,100,0,19702,0,108431,11.5938693,26825,10.19712685,5152,8.547334348,64947,11.08134223,21375,9.970024076,5450,8.603554357,0.960390778,112903,11.63428432,F
cand78481,96750,2004,NC2004,NC15413,"JEFFUS, MAGGIE",100,NC,state:lower,NC-59,-0.467328466,0,-8.71968257,58.71968257,58.7,NA,0,31.97,0.149,0.257142857,0,1,0.4358,2,1,54.39152908,1,108487,1,119867,11.69413807,16650,9.720225554,38404,10.55594294,52515,10.86887316,12300,9.417435839,4350,8.378160983,0.935781034,128093,11.76051184,F
cand78481,109836,2006,NC2006,NC15413,"JEFFUS, MAGGIE",100,NC,state:lower,NC-59,-0.467328466,0,-9.477703094,59.47770309,59.5,NA,0,16.887,0.149,0.244186047,0,1,0.4358,2,1,57.32561874,1,112903,1,84336,11.3425641,8415,9.037889935,28724,10.2655231,42788,10.66403634,5550,8.621733371,2865,7.960672608,0.955259044,88286,11.38833682,F
cand78481,117121,2008,NC2008,NC15413,"JEFFUS, MAGGIE",100,NC,state:lower,NC-59,-0.467328466,0,-14.17127228,64.17127228,64.2,NA,0,39.259,0.149,0.297752809,0,1,0.497,2,1,59.47770309,1,128093,1,105127,11.56292442,22875,10.03784361,22789,10.03407712,53120,10.88032761,15950,9.677276802,6825,8.828494129,0.766544654,137144,11.82878675,F
cand78514,61635,1998,NC1998,NC17048,"MELTON, MAX",100,NC,state:lower,NC-34,-0.251621764,1,1.646717072,48.35328293,48.4,1,0,16.123,0.149,0.242774566,0,1,0.4404,2,0,41.66709137,1,89285,1,205455,12.23298231,37805,10.5402231,25577,10.14948789,115528,11.65727686,36202,10.49689727,2803,7.938802248,0.867898465,236727,12.37466286,M
cand78519,52826,1996,NC1996,NC17208,"MINER, DAVID",200,NC,state:lower,NC-62,0.448887879,1,0.733478546,49.26652145,49.3,1,1,36.061,0.149,0.219101124,0,1,0.4404,2,1,NA,NA,NA,0,276446,12.52977078,179525,12.09807532,42000,10.64544871,1371,7.224024808,188675,12.14778654,26700,10.1924563,0.86289872,320369,12.67722874,M
cand78519,61641,1998,NC1998,NC17208,"MINER, DAVID",200,NC,state:lower,NC-62,0.448887879,1,5.042030334,44.95796967,45,NA,1,31.763,0.149,0.242774566,0,1,0.4404,2,1,49.26652145,1,284361,0,181994,12.111729,138175,11.83628351,35325,10.47237452,500,6.216606101,112200,11.62804718,25975,10.16492831,0.941783445,193244,12.17170892,M
cand78524,61646,1998,NC1998,NC17347,"MORGAN, RICHARD T",200,NC,state:lower,NC-31,0.371943781,1,6.065753937,43.93424606,43.9,NA,1,21.778,0.149,0.242774566,0,1,0.4404,2,1,38.88866806,0,143843,0,264557,12.48581201,59407,10.99218418,92650,11.43659502,90500,11.41311618,50300,10.82578024,9607,9.170351364,0.908534261,291191,12.58173469,M
cand78527,84044,2002,NC2002,NC17444,"MUNFORD, DON",200,NC,state:lower,NC-34,0.461185274,1,9.772091408,40.22790859,40.2,NA,1,27.67,0.149,0.252525253,0,1,0.432,3,0,46.29243088,1,236727,0,294851,12.59422542,97355,11.48612964,66800,11.10947333,150,5.017279837,180331.49,12.10255759,13475,9.508665605,0.432911753,681088,13.4314468,M
cand78531,84122,2002,NC2002,NC17671,"NYE, EDD",100,NC,state:lower,NC-22,-0.139486605,1,12.26678085,37.73321915,37.7,NA,0,18.652,0.149,0.252525253,0,1,0.432,2,1,NA,NA,NA,0,114100,11.64483054,38400,10.55583878,64250,11.07055257,400,5.993961427,33700,10.42528279,4700,8.455530531,1,114100,11.64483054,M
cand78536,52955,1996,NC1996,NC18025,"PERDUE, BEVERLY M",100,NC,state:upper,NC-3,-0.434644833,0,-9.969913483,59.96991348,60,NA,0,46.535,0.149,0.161290323,0,0,0.4404,2,1,NA,NA,NA,0,255501,12.4509816,108245,11.59216169,42127,10.64846788,27615,10.22615059,142724.3,11.86867708,14195.5,9.560750734,0.63734397,400884,12.90142739,F
cand78542,84125,2002,NC2002,NC18259,"PRESTON, JEAN R",200,NC,state:lower,NC-13,0.685864858,0,-6.484695435,56.48469543,56.5,NA,1,22.183,0.149,0.252525253,0,1,0.432,2,1,0,0,98399,0,59462,10.99309273,29650,10.29725113,26050,10.16781143,460,6.133398043,22575,10.02464267,6500,8.77971129,1,59462,10.99309273,F
cand78559,61679,1998,NC1998,NC18774,"RUSSELL, CAROLYN",200,NC,state:lower,NC-77,0.55274233,0,-11.00397873,61.00397873,61,NA,1,16.594,0.149,0.242774566,0,1,0.4404,2,1,0,1,54310,1,22425,10.01793169,1900,7.550135342,19350,9.870499377,250,5.525452939,1700,7.438971592,200,5.303304908,1,22425,10.01793169,F
cand78560,53112,1996,NC1996,NC18909,"SAUNDERS, DREW",100,NC,state:lower,NC-54,0.009631932,1,4.397064209,45.60293579,45.6,NA,0,22.606,0.149,0.219101124,0,1,0.4404,2,1,NA,NA,NA,0,25980,10.16508229,3325,8.10952566,8625,9.062536177,200,5.303304908,7325,8.899184943,0,0,0.857482342,30298,10.31883698,M
cand78560,61680,1998,NC1998,NC18909,"SAUNDERS, DREW",100,NC,state:lower,NC-54,0.009631932,1,6.670108795,43.3298912,43.3,NA,0,19.37,0.149,0.242774566,0,1,0.4404,2,1,54.39706421,1,49707,0,46985,10.75758368,9950,9.205428328,32450,10.38748654,0,0,9550,9.16440114,400,5.993961427,0.549596444,85490,11.35615469,M
cand78566,109786,2006,NC2006,NC19141,"SHAW, LARRY",100,NC,state:upper,NC-21,-0.362826286,1,11.64736176,38.35263824,38.4,NA,0,21.756,0.149,0.186666667,0,0,0.4358,2,1,61.21032333,0,20850,0,10475,9.256746745,8625,9.062536177,5350,8.585038738,0,0,4165,8.334711622,460,6.133398043,1,10475,9.256746745,M
cand78591,61711,1998,NC1998,NC20377,"WALEND, TRUDI",200,NC,state:lower,NC-68,0.710128467,0,-5.976452741,55.97645274,56,NA,1,22.662,0.149,0.242774566,0,1,0.4404,2,1,0,0,38219,0,32832,10.39915893,8150,9.005895898,13600,9.517898598,250,5.525452939,7800,8.96200721,400,5.993961427,1,32832,10.39915893,F
cand78593,52837,1996,NC1996,NC20455,"WARNER, ALEX",100,NC,state:lower,NC-75,0.093214203,1,1.696796417,48.30320358,48.3,0,0,15.765,0.149,0.219101124,0,1,0.4404,2,1,NA,NA,NA,0,32775,10.39742131,375,5.929589143,4800,8.476579509,14460,9.57921065,12214,9.410419984,0,0,0.384692129,85198,11.35273324,M
cand78593,61714,1998,NC1998,NC20455,"WARNER, ALEX",100,NC,state:lower,NC-75,0.093214203,1,4.698387146,45.30161285,45.3,NA,0,11.77,0.149,0.242774566,0,1,0.4404,2,1,51.69679642,1,81023,0,43158,10.67262308,2400,7.783640596,22200,10.00789261,9601,9.169726689,2400,7.783640596,0,0,1,43158,10.67262308,M
cand78611,84196,2002,NC2002,NC2561,"BLUST, JOHN M",200,NC,state:lower,NC-62,0.907844854,1,12.06339264,37.93660736,37.9,NA,1,21.043,0.149,0.252525253,0,1,0.432,2,1,37.49850845,0,193244,0,13625,9.51966162,5700,8.648396877,5250,8.566173814,0,0,4565,8.426392827,800,6.685860947,1,13625,9.51966162,M
cand78616,117202,2008,NC2008,NC3136,"PURCELL, BILL",100,NC,state:upper,NC-25,-0.200612821,1,10.84321213,39.15678787,39.2,NA,0,70.279,0.149,0.197530864,0,0,0.497,2,1,63.21070099,0,99264,0,127025,11.7521392,16000,9.680406499,100550,11.51842034,6958,8.847791065,11216,9.325185764,3825,8.24957515,0.851322641,149209,11.91310329,M
cand78618,109850,2006,NC2006,NC3643,"MCLAWHORN, MARIAN N",100,NC,state:lower,NC-9,-0.345749279,0,-6.754024506,56.75402451,56.8,NA,0,14.843,0.149,0.244186047,0,1,0.4358,2,1,100,1,53005,1,141993,11.86353304,33200,10.41033527,58924,10.98402073,28005,10.24017405,23200,10.05195066,10385.12,9.248225578,0.882086548,160974,11.98899814,F
cand78619,61562,1998,NC1998,NC3644,"GILLESPIE, ROBERT MITCHELL",200,NC,state:lower,NC-49,0.6448918,1,4.195785522,45.80421448,45.8,NA,1,19.603,0.149,0.242774566,0,1,0.4404,2,1,55.6753273,0,147622,1,102396,11.53660293,25584,10.14976152,19362,9.871119308,35690,10.48265384,17786,9.786223132,7582,8.933664179,0.413258696,247777,12.42028443,M
cand78621,61715,1998,NC1998,NC3648,"WARREN, EDITH",100,NC,state:lower,NC-8,-0.084867798,0,-21.57692719,71.57692719,71.6,NA,0,11.459,0.149,0.242774566,0,1,0.4404,2,1,100,0,77875,0,44622,10.70598229,12450,9.42955622,14100,9.554000996,1000,6.908754779,9500,9.159152335,5022,8.521782644,1,44622,10.70598229,F
cand78621,96758,2004,NC2004,NC3648,"WARREN, EDITH D",100,NC,state:lower,NC-8,-0.084867798,0,-24.03720856,74.03720856,74,NA,0,23.006,0.149,0.257142857,0,1,0.4358,2,1,100,1,30191,1,78812,11.27482055,31150,10.34660163,28550,10.25944724,0,0,26450,10.18304924,6402.12,8.764540651,1,78812,11.27482055,F
cand78622,96770,2004,NC2004,NC3649,"HAIRE, PHIL",100,NC,state:lower,NC-119,-0.413919403,1,1.740909576,48.25909042,48.3,0,0,27.342,0.149,0.257142857,0,1,0.4358,2,1,55.05315399,1,97905,0,164813,12.01256678,28800,10.26816539,46101,10.73861161,61578,11.02807618,23150,10.04979326,6100,8.716207971,0.756894406,217749,12.2910983,M
cand78622,109825,2006,NC2006,NC3649,"HAIRE, PHIL",100,NC,state:lower,NC-119,-0.413919403,1,8.610244751,41.38975525,41.4,NA,0,22.45,0.149,0.244186047,0,1,0.4358,2,1,51.74090958,1,168249,0,117705,11.67593677,48010,10.77918543,50200,10.82379023,13407,9.503606823,35460,10.47618878,12550,9.437555623,0.865560679,135987,11.82031457,M
cand78622,117174,2008,NC2008,NC3649,"HAIRE, PHIL",100,NC,state:lower,NC-119,-0.413919403,1,11.59289169,38.40710831,38.4,NA,0,31.515,0.149,0.297752809,0,1,0.497,2,1,58.61024475,1,217749,0,89721,11.40446013,40741,10.61501478,36604,10.50794012,9979,9.208338369,31399.5,10.3545791,9291.5,9.136962902,0.984549375,91129,11.42003136,M
cand78629,84045,2002,NC2002,NC5974,"RAPP, RAY",100,NC,state:lower,NC-118,-0.520819514,1,40.83335356,9.166646444,9.2,NA,0,125.718,0.149,0.252525253,0,1,0.432,2,1,NA,NA,NA,0,52371,10.86610828,15575,9.653486547,10650,9.273409063,1000,6.908754779,19600.52,9.883362393,4725,8.460834458,1,52371,10.86610828,M
cand78633,96833,2004,NC2004,NC5978,"COATES, LORENE T",100,NC,state:lower,NC-77,-0.257830186,0,-10.64495468,60.64495468,60.6,NA,0,24.777,0.149,0.257142857,0,1,0.4358,2,1,55.02309799,1,190421,1,106135,11.57246715,15310,9.636326803,63150,11.05328396,2665,7.888334501,14085,9.552936675,975,6.883462586,0.659649712,160896,11.98851347,F
cand78636,117094,2008,NC2008,NC5982,"WEISS, JENNIFER",100,NC,state:lower,NC-35,-0.735520872,0,-15.10468292,65.10468292,65.1,NA,0,36.3,0.149,0.297752809,0,1,0.497,2,1,100,1,44463,1,175094,12.07307825,71049,11.17113913,12600,9.441531455,84130,11.34013039,33783.8,10.42776628,37165.29,10.52315745,0.680719542,257219,12.45768314,F
cand78639,96501,2004,NC2004,NC5985,"LEWIS, DAVID",200,NC,state:lower,NC-53,0.63375064,1,8.885311127,41.11468887,41.1,NA,1,24.85,0.149,0.257142857,0,1,0.4358,2,1,38.23360443,0,201573,0,192573,12.16823058,49380,10.80732101,48950,10.79857508,200,5.303304908,112695,11.63244921,5335,8.582231588,0.848630807,226922,12.33236163,M
cand78641,84247,2002,NC2002,NC5987,"DORSETT, KATIE G",100,NC,state:upper,NC-28,-0.501961337,0,-15.11817237,65.11817237,65.1,NA,0,47.536,0.149,0.148514851,0,0,0.432,2,1,NA,NA,NA,0,37139,10.52242291,11023,9.307829993,16950,9.738082108,1216,7.104144093,5903.98,8.683551342,5119.13,8.540935108,1,37139,10.52242291,F
cand78642,96561,2004,NC2004,NC5988,"DICKSON, MARGARET HIGHSMITH",100,NC,state:lower,NC-44,-0.393652896,0,-8.381404877,58.38140488,58.4,NA,0,23.576,0.149,0.257142857,0,1,0.4358,2,1,53.43419266,0,147048,0,79215,11.27992095,29875,10.30481076,38088,10.54768081,4016,8.298290634,20850,9.945157188,9025,9.10786458,1,79215,11.27992095,F
cand78643,109898,2006,NC2006,NC5989,"HUNT, NEAL",200,NC,state:upper,NC-15,0.63194243,1,4.904766083,45.09523392,45.1,NA,1,57.332,0.149,0.186666667,0,0,0.4358,2,1,0,0,107378,0,218360,12.29390036,112685,11.63236047,73250,11.20164718,14261,9.565353937,113110,11.63612492,6751.8,8.817712513,0.851083733,256567,12.45514512,M
cand78645,117228,2008,NC2008,NC5991,"SNOW JR, JOHN J",100,NC,state:upper,NC-50,-0.513678327,1,7.453269958,42.54673004,42.5,NA,0,80.998,0.149,0.197530864,0,0,0.497,2,0,59.93252945,0,792934,0,401162,12.90212061,-3522,0,40700,10.61400794,351810,12.77084938,-10708.16,0,10625,9.271059107,0.403547368,994089,13.80958202,M
cand78646,96549,2004,NC2004,NC5992,"ALMOND, DAVID",200,NC,state:lower,NC-67,0.795150289,1,15.90774025,34.09225975,34.1,NA,1,30.306,0.149,0.257142857,0,1,0.4358,2,1,31.86634636,1,17055,0,22800,10.03451581,1600,7.378383713,22700,10.03016426,500,6.216606101,-7300,0,0,0,1,22800,10.03451581,M
cand78648,96716,2004,NC2004,NC5994,"FISHER, SUSAN",100,NC,state:lower,NC-114,-0.82345999,0,-11.95218658,61.95218658,62,NA,0,30.827,0.149,0.257142857,0,1,0.4358,2,1,60.95256805,0,69449,1,128129,11.76079285,51477,10.84890981,25323,10.13950784,31830,10.36819594,42577,10.65909297,8900,9.093918909,0.794953406,161178,11.99026462,F
cand78648,109815,2006,NC2006,NC5994,"FISHER, SUSAN C",100,NC,state:lower,NC-114,-0.82345999,0,-14.27657318,64.27657318,64.3,NA,0,25.006,0.149,0.244186047,0,1,0.4358,2,1,61.95218658,1,122786,1,65873,11.09548392,41909,10.64327974,17619,9.776789899,0,0,24810,10.11904238,16848.64,9.732084571,1,65873,11.09548392,F
cand78651,84314,2002,NC2002,NC5997,"PARMON, EARLINE W",100,NC,state:lower,NC-72,-0.241692685,0,-4.783424377,54.78342438,54.8,NA,0,14.937,0.149,0.252525253,0,1,0.432,2,1,42.80925751,1,95409,0,-4789,0,3750,8.22977775,11350,9.337061125,0,0,1500,7.313886832,-28564.22,0,1,-4789,NA,F
cand78656,96638,2004,NC2004,NC6003,"COWELL, JANET",100,NC,state:upper,NC-16,-0.584424986,0,-11.02350968,61.02350968,61,NA,0,76.37,0.149,0.112359551,0,0,0.4358,2,1,49.29399872,0,813095,0,54798,10.91140898,25931,10.16323301,19700,9.888424675,0,0,15530.85,9.650648033,10137.1,9.224055883,1,54798,10.91140898,F
cand78659,96574,2004,NC2004,NC6006,"BOSEMAN, JULIA",100,NC,state:upper,NC-9,-0.528793182,0,-0.552524567,50.55252457,50.6,1,0,80.087,0.149,0.112359551,0,0,0.4358,2,1,32.93415451,1,514814,0,857909,13.66225331,291594,12.58312113,108775,11.597046,417235,12.94140729,225471.55,12.3259537,67822.86,11.12466933,0.701205089,1223478,14.01720818,F
