"","PUBID","year","weight","selfemp","wage","age","numChildren","educ","school","experience","tenure","tenure2","fullTime","multipleLocations","unionized","firmSize","marstat","region","urban","industry","occupation","autonomy","competitiveness","hazardous","regularity","teamwork"
"31250",6336,2013,293290,0,3566,31,0,"4.College",FALSE,639,8.442307692,71.27255917,TRUE,1,0,"3. 300+","Married",4,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",430,4.217974043,3.503542958,1.5584,1.234,4.429340838
"31271",6345,1998,295296,NA,525,16,0,"1.Less than HS",FALSE,1,0.019230769,0.000369822,FALSE,NA,NA,NA,NA,4,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4020,3.535606303,2.984060319,1.7554,1.28184,3.76646
"31272",6345,1999,295296,NA,525,17,0,"1.Less than HS",TRUE,2,0.038461538,0.00147929,FALSE,NA,NA,NA,"No romantic union",4,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4020,3.535606303,2.984060319,1.7554,1.28184,3.76646
"31273",6345,2000,295296,0,750,18,0,"1.Less than HS",TRUE,18,0.134615385,0.018121302,TRUE,NA,NA,NA,"No romantic union",4,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",1040,3.918802682,3.467084581,1.153954326,1.200757505,4.383352396
"31274",6345,2001,295296,NA,451,19,0,"2.High school",FALSE,68,0.038461538,0.00147929,TRUE,NA,NA,NA,"No romantic union",4,1,"Public Administration and Armed Forces",2010,4.263977941,2.723933333,1.119433333,1.053766667,4.583686123
"31275",6345,2002,295296,NA,521,20,0,"2.High school",FALSE,112,0.865384615,0.748890533,TRUE,1,0,"2. 30-299","No romantic union",4,1,"Public Administration and Armed Forces",2010,4.263977941,2.723933333,1.119433333,1.053766667,4.583686123
"31276",6345,2004,295296,0,800,22,0,"2.High school",FALSE,179,0.269230769,0.072485207,TRUE,1,0,"1. Less than 30","No romantic union",4,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",2910,3.76,4.64,1.44,2.04,3.16
"31277",6345,2005,295296,0,600,23,0,"2.High school",FALSE,194,0.173076923,0.029955621,TRUE,NA,NA,NA,"Cohabiting",4,1,"Educational and Social Services",4600,4.078890236,2.273736313,1.11105,1.2386,4.19740987
"31278",6345,2006,295296,0,215,24,0,"2.High school",FALSE,248,0.442307692,0.195636095,FALSE,1,0,"1. Less than 30","Cohabiting",4,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4040,4.139598413,2.701270127,1.197880212,1.5937,4.3814
"31279",6345,2007,295296,NA,747,25,0,"2.High school",FALSE,294,0.115384615,0.013313609,TRUE,NA,NA,NA,"Married",4,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4110,3.61957127,2.606160616,1.2344,1.3274,4.477847785
"31280",6345,2008,295296,NA,740,26,0,"2.High school",FALSE,351,1.211538462,1.467825444,FALSE,1,0,"2. 30-299","Married",4,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4110,3.61957127,2.606160616,1.2344,1.3274,4.477847785
"31281",6345,2009,295296,NA,720,27,1,"2.High school",FALSE,388,1.903846154,3.624630178,FALSE,1,0,"2. 30-299","Married",4,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4110,3.61957127,2.606160616,1.2344,1.3274,4.477847785
"31282",6345,2010,295296,0,719,28,1,"2.High school",TRUE,442,2.942307692,8.657174556,FALSE,1,0,"2. 30-299","Married",4,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4110,3.61957127,2.606160616,1.2344,1.3274,4.477847785
"31283",6345,2011,295296,0,740,29,1,"2.High school",TRUE,479,3.653846154,13.35059172,FALSE,1,0,"2. 30-299","No romantic union",3,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4110,3.61957127,2.606160616,1.2344,1.3274,4.477847785
"31284",6345,2013,295296,0,1300,31,1,"2.High school",FALSE,548,0.326923077,0.106878698,TRUE,NA,NA,NA,"Cohabiting",3,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",620,4.122555344,3.05106,1.296125923,1.2593,4.31699366
"31297",6351,1998,269812,NA,550,17,0,"1.Less than HS",TRUE,78,1.5,2.25,FALSE,0,NA,"1. Less than 30","No romantic union",4,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",5400,4.013030244,3.231223122,1.0179982,1.1739,4.4473
"31298",6351,1999,269812,NA,675,18,0,"2.High school",TRUE,116,2.230769231,4.976331361,TRUE,1,0,"1. Less than 30","No romantic union",4,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",5400,4.013030244,3.231223122,1.0179982,1.1739,4.4473
"31299",6351,2000,269812,0,625,20,0,"2.High school",TRUE,126,2.423076923,5.871301775,TRUE,NA,NA,NA,"No romantic union",4,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",5400,4.013030244,3.231223122,1.0179982,1.1739,4.4473
"31300",6351,2001,269812,0,750,20,0,"2.High school",TRUE,144,0.211538462,0.044748521,FALSE,NA,NA,NA,"No romantic union",4,1,"Retail Trade",4760,4.0115,3.585,1.2574,1.1962,4.292729273
"31301",6351,2002,269812,0,735,21,0,"2.High school",TRUE,172,0.288461538,0.083210059,FALSE,0,0,"3. 300+","No romantic union",4,1,"Educational and Social Services",5700,3.76449847,2.47401185,1.198479962,1.010675,4.1679
"31302",6351,2003,269812,0,700,22,0,"2.High school",TRUE,212,1.057692308,1.118713018,FALSE,1,0,"1. Less than 30","No romantic union",4,1,"Educational and Social Services",5700,3.76449847,2.47401185,1.198479962,1.010675,4.1679
"31303",6351,2006,269812,NA,750,26,1,"4.College",FALSE,372,3.403846154,11.58616864,FALSE,0,0,"1. Less than 30","No romantic union",4,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",5860,3.9769,2.2848,1.399,1,4.4563
"31304",6351,2007,269812,0,1600,26,1,"4.College",FALSE,407,4.076923077,16.62130178,FALSE,0,0,"1. Less than 30","No romantic union",4,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",5860,3.9769,2.2848,1.399,1,4.4563
"31305",6351,2011,269812,NA,1500,31,2,"4.College",FALSE,639,0.096153846,0.009245562,FALSE,NA,NA,NA,"Cohabiting",4,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",8830,NA,NA,NA,NA,NA
"31306",6351,2013,269812,NA,1827,33,2,"4.College",FALSE,752,1.115384615,1.24408284,FALSE,1,0,"1. Less than 30","Married",4,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",420,4.285410924,2.6186,1.3415,1.3785,4.832
"31336",6360,1998,280877,NA,475,15,0,"1.Less than HS",TRUE,6,0.115384615,0.013313609,TRUE,NA,NA,NA,NA,4,0,"Agriculture, Forestry, Fishing and Hunting",6120,4.108528996,3.2697,2.7095,1.861986199,4.177682232
"31337",6360,1999,280877,NA,575,16,0,"1.Less than HS",TRUE,17,0.211538462,0.044748521,FALSE,NA,NA,NA,NA,4,0,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4030,3.124182278,2.0225,1.3526,1.5854,3.8688
"31338",6360,2000,280877,0,665,17,0,"1.Less than HS",TRUE,53,0.692307692,0.479289941,TRUE,1,0,"2. 30-299","No romantic union",4,0,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"31339",6360,2001,280877,0,630,18,0,"2.High school",FALSE,98,0.519230769,0.269600592,TRUE,1,0,"2. 30-299","No romantic union",4,0,"Retail Trade",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"31340",6360,2003,280877,0,800,20,1,"2.High school",FALSE,114,0.307692308,0.094674556,FALSE,1,0,"2. 30-299","Cohabiting",4,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",4220,3.983,2.745174517,3.168816882,1.2546,3.927692769
"31341",6360,2004,280877,0,1000,21,1,"2.High school",FALSE,172,1.423076923,2.025147929,FALSE,1,0,"1. Less than 30","No romantic union",4,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",4220,3.983,2.745174517,3.168816882,1.2546,3.927692769
"31342",6360,2005,280877,NA,675,22,1,"2.High school",FALSE,217,0.019230769,0.000369822,FALSE,NA,NA,NA,"No romantic union",4,1,"Retail Trade",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"31343",6360,2006,280877,0,980,23,1,"2.High school",FALSE,268,1.807692308,3.267751479,TRUE,1,0,"1. Less than 30","No romantic union",4,1,"Health Care",4610,3.829972613,2.772877288,1.3808,1.234176582,4.2158
"31344",6360,2007,280877,0,981,24,1,"2.High school",FALSE,321,1.519230769,2.30806213,FALSE,1,0,"1. Less than 30","Cohabiting",4,1,"Educational and Social Services",2000,4.208400482,2.5575,1.089038219,1.08908,4.24282
"31345",6360,2008,280877,0,1030,25,1,"2.High school",FALSE,377,2.596153846,6.740014793,FALSE,1,0,"1. Less than 30","Cohabiting",4,1,"Educational and Social Services",2000,4.208400482,2.5575,1.089038219,1.08908,4.24282
"31346",6360,2009,280877,0,981,26,1,"2.High school",TRUE,421,3.442307692,11.84948225,FALSE,1,0,"1. Less than 30","Cohabiting",4,1,"Educational and Social Services",2000,4.208400482,2.5575,1.089038219,1.08908,4.24282
"31347",6360,2010,280877,0,980,27,1,"2.High school",TRUE,477,4.519230769,20.42344675,FALSE,1,0,"1. Less than 30","Cohabiting",4,1,"Educational and Social Services",2000,4.208400482,2.5575,1.089038219,1.08908,4.24282
"31348",6360,2011,280877,0,1193,28,1,"2.High school",FALSE,533,5.596153846,31.31693787,FALSE,1,0,"1. Less than 30","Cohabiting",4,1,"Educational and Social Services",2000,4.208400482,2.5575,1.089038219,1.08908,4.24282
"31349",6360,2013,280877,0,1198,30,1,"2.High school",FALSE,625,7.365384615,54.24889053,FALSE,0,0,"1. Less than 30","Cohabiting",4,1,"Educational and Social Services",2000,4.208400482,2.5575,1.089038219,1.08908,4.24282
"31360",6367,2000,287584,0,515,16,0,"1.Less than HS",TRUE,25,0.211538462,0.044748521,FALSE,NA,NA,NA,NA,2,NA,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"31361",6367,2001,287584,0,515,17,1,"1.Less than HS",TRUE,33,0.365384615,0.133505917,FALSE,1,0,"1. Less than 30","Cohabiting",2,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"31362",6367,2002,287584,0,750,18,1,"1.Less than HS",FALSE,66,0.365384615,0.133505917,TRUE,1,0,NA,"No romantic union",2,1,"Retail Trade",4050,3.225815026,3.310931093,1.6601,1.443455654,4.01639836
"31363",6367,2003,287584,0,875,20,1,"1.Less than HS",FALSE,83,0.25,0.0625,TRUE,NA,NA,NA,"No romantic union",2,1,"Transportation and Warehousing",5610,3.768504606,2.6378,1.435,1.2414,4.3406
"31364",6367,2005,287584,0,615,21,1,"1.Less than HS",FALSE,131,1.25,1.5625,TRUE,1,0,"2. 30-299","No romantic union",2,0,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4110,3.61957127,2.606160616,1.2344,1.3274,4.477847785
"31365",6367,2006,287584,0,900,22,1,"1.Less than HS",TRUE,177,0.057692308,0.003328402,FALSE,NA,NA,NA,"No romantic union",2,1,"Health Care",4220,3.983,2.745174517,3.168816882,1.2546,3.927692769
"31366",6367,2007,287584,0,850,23,1,"1.Less than HS",TRUE,195,0.403846154,0.163091716,FALSE,1,0,"1. Less than 30","No romantic union",2,1,"Health Care",4220,3.983,2.745174517,3.168816882,1.2546,3.927692769
"31367",6367,2010,287584,0,800,26,1,"1.Less than HS",FALSE,197,0.038461538,0.00147929,TRUE,NA,NA,NA,"No romantic union",2,0,"Arts, Entertainment, Recreation, Accommodations, and Food Services",3920,3.691008275,2.653988466,2.210933333,1.157366667,4.392666667
"31368",6367,2013,287584,0,1025,29,2,"1.Less than HS",FALSE,283,0.384615385,0.147928994,TRUE,NA,NA,NA,"No romantic union",2,1,"Educational and Social Services",4610,3.829972613,2.772877288,1.3808,1.234176582,4.2158
"31370",6369,1998,314483,NA,3333,18,0,"2.High school",TRUE,12,0.230769231,0.053254438,FALSE,NA,NA,NA,"No romantic union",2,1,"Retail Trade",4950,4.233333333,3.5,1,1.45,2.75
"31371",6369,1999,314483,NA,2500,19,0,"2.High school",TRUE,24,0.461538462,0.213017751,FALSE,1,0,"1. Less than 30","No romantic union",4,0,"Retail Trade",4950,4.233333333,3.5,1,1.45,2.75
"31372",6369,2001,314483,0,625,21,0,"3.Some college",FALSE,132,1.846153846,3.408284024,FALSE,0,0,NA,"Married",4,0,"Educational and Social Services",5310,3.255813892,2.635,1.0136,1.2795,4.2507
"31373",6369,2002,314483,0,640,22,0,"3.Some college",FALSE,177,2.5,6.25,FALSE,0,0,"2. 30-299","Married",4,0,"Educational and Social Services",2330,4.129985273,2.748766667,1.045733333,1.084269476,4.639278691
"31374",6369,2003,314483,0,700,23,1,"3.Some college",FALSE,223,3.384615385,11.4556213,TRUE,0,1,"2. 30-299","Married",4,0,"Educational and Social Services",5700,3.76449847,2.47401185,1.198479962,1.010675,4.1679
"31375",6369,2004,314483,0,800,24,1,"3.Some college",FALSE,270,4.288461538,18.39090237,FALSE,0,1,"2. 30-299","Married",4,0,"Educational and Social Services",5700,3.76449847,2.47401185,1.198479962,1.010675,4.1679
"31376",6369,2005,314483,0,825,25,1,"3.Some college",FALSE,307,5,25,TRUE,0,1,"2. 30-299","Married",4,0,"Educational and Social Services",5700,3.76449847,2.47401185,1.198479962,1.010675,4.1679
"31377",6369,2006,314483,0,900,26,2,"3.Some college",FALSE,352,5.865384615,34.40273669,TRUE,0,1,"2. 30-299","Married",4,0,"Educational and Social Services",5700,3.76449847,2.47401185,1.198479962,1.010675,4.1679
"31378",6369,2007,314483,0,1000,27,2,"3.Some college",FALSE,396,6.711538462,45.04474852,TRUE,0,0,"2. 30-299","Married",4,0,"Educational and Social Services",5700,3.76449847,2.47401185,1.198479962,1.010675,4.1679
"31379",6369,2008,314483,0,1025,28,2,"3.Some college",FALSE,441,7.576923077,57.40976331,TRUE,0,0,"2. 30-299","Married",4,0,"Educational and Social Services",5700,3.76449847,2.47401185,1.198479962,1.010675,4.1679
"31380",6369,2009,314483,0,1100,29,2,"3.Some college",TRUE,478,8.288461538,68.69859467,TRUE,0,0,"2. 30-299","Married",4,0,"Educational and Social Services",5700,3.76449847,2.47401185,1.198479962,1.010675,4.1679
"31381",6369,2010,314483,0,1150,30,2,"3.Some college",FALSE,524,9.134615385,83.44119822,TRUE,0,0,"2. 30-299","Married",4,0,"Educational and Social Services",5700,3.76449847,2.47401185,1.198479962,1.010675,4.1679
"31382",6369,2011,314483,0,1150,31,2,"3.Some college",FALSE,569,10,100,TRUE,0,0,"2. 30-299","Married",4,0,"Educational and Social Services",5700,3.76449847,2.47401185,1.198479962,1.010675,4.1679
"31383",6369,2013,314483,0,1375,33,2,"3.Some college",FALSE,684,12.21153846,149.1216716,TRUE,0,0,"2. 30-299","Married",4,0,"Educational and Social Services",5700,3.76449847,2.47401185,1.198479962,1.010675,4.1679
"31417",6374,1998,270278,NA,545,15,0,"1.Less than HS",TRUE,9,0.173076923,0.029955621,FALSE,NA,NA,NA,NA,4,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",3950,3.736495811,2.651066667,2.015934396,1.447366667,4.582927805
"31418",6374,1999,270278,NA,515,16,0,"1.Less than HS",TRUE,31,0.423076923,0.178994083,FALSE,0,0,"1. Less than 30",NA,4,NA,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4020,3.535606303,2.984060319,1.7554,1.28184,3.76646
"31419",6374,2000,270278,0,515,17,0,"1.Less than HS",TRUE,49,0.25,0.0625,FALSE,NA,NA,NA,"No romantic union",4,1,"Retail Trade",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"31420",6374,2001,270278,NA,515,18,0,"2.High school",FALSE,74,0.730769231,0.534023669,FALSE,0,0,"1. Less than 30","No romantic union",4,1,"Retail Trade",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"31421",6374,2005,270278,0,213,22,0,"2.High school",FALSE,116,0.057692308,0.003328402,TRUE,NA,NA,NA,"Cohabiting",3,NA,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4110,3.61957127,2.606160616,1.2344,1.3274,4.477847785
"31422",6374,2006,270278,0,1500,23,0,"2.High school",FALSE,164,0.673076923,0.453032544,TRUE,1,0,"1. Less than 30","Cohabiting",3,NA,"Finance, Insurance, Real Estate, and Rental and Leasing",4820,4.497599228,4.20759308,1,1.1473,4.029766667
"31423",6374,2007,270278,0,1899,24,0,"2.High school",FALSE,207,1.5,2.25,TRUE,1,0,"1. Less than 30","No romantic union",4,1,"Finance, Insurance, Real Estate, and Rental and Leasing",4820,4.497599228,4.20759308,1,1.1473,4.029766667
"31424",6374,2008,270278,0,1414,25,0,"2.High school",TRUE,258,0.365384615,0.133505917,TRUE,1,0,"1. Less than 30","Cohabiting",4,1,"Finance, Insurance, Real Estate, and Rental and Leasing",4820,4.497599228,4.20759308,1,1.1473,4.029766667
"31425",6374,2009,270278,0,1500,26,0,"2.High school",TRUE,305,0.288461538,0.083210059,TRUE,1,0,"1. Less than 30","Cohabiting",4,1,"Finance, Insurance, Real Estate, and Rental and Leasing",4810,4.465633333,3.5682,1.0317,1.3203,4.057994201
"31426",6374,2010,270278,0,1500,27,0,"2.High school",TRUE,360,0.173076923,0.029955621,TRUE,NA,NA,NA,"Cohabiting",4,1,"Finance, Insurance, Real Estate, and Rental and Leasing",5240,3.998839963,2.86860657,1.1512,1.1628,4.3439
"31427",6374,2011,270278,0,1550,28,0,"3.Some college",FALSE,409,1.115384615,1.24408284,TRUE,1,0,"1. Less than 30","Cohabiting",4,1,"Finance, Insurance, Real Estate, and Rental and Leasing",5240,3.998839963,2.86860657,1.1512,1.1628,4.3439
"31428",6374,2013,270278,0,1950,30,0,"3.Some college",FALSE,526,1.423076923,2.025147929,TRUE,1,0,"1. Less than 30","Married",4,0,"Finance, Insurance, Real Estate, and Rental and Leasing",5330,4.134914269,2.3961,1,1.0287,4.6971
"31429",6375,1999,270278,NA,525,15,0,"1.Less than HS",TRUE,76,1.461538462,2.136094675,FALSE,NA,NA,NA,NA,4,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4430,3.352826396,2.093172878,1.227451503,1.465533333,4.246133333
"31430",6375,2000,270278,NA,515,16,0,"1.Less than HS",TRUE,132,1.615384615,2.609467456,FALSE,NA,NA,NA,"No romantic union",4,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4140,3.3375,2.5157,1.9312,1.1518,4.0165
"31431",6375,2001,270278,NA,515,18,0,"1.Less than HS",TRUE,188,2.692307692,7.24852071,FALSE,0,0,"1. Less than 30","No romantic union",4,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4110,3.61957127,2.606160616,1.2344,1.3274,4.477847785
"31432",6375,2002,270278,0,650,19,0,"2.High school",TRUE,238,0.346153846,0.119822485,FALSE,1,0,"1. Less than 30","No romantic union",4,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4030,3.124182278,2.0225,1.3526,1.5854,3.8688
"31433",6375,2003,270278,0,525,19,0,"2.High school",TRUE,283,3.576923077,12.7943787,FALSE,0,0,"1. Less than 30","No romantic union",4,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4110,3.61957127,2.606160616,1.2344,1.3274,4.477847785
"31434",6375,2004,270278,0,515,21,0,"2.High school",TRUE,324,3.769230769,14.20710059,FALSE,0,0,"1. Less than 30","No romantic union",4,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4110,3.61957127,2.606160616,1.2344,1.3274,4.477847785
"31435",6375,2005,270278,0,515,21,0,"2.High school",TRUE,371,4.673076923,21.83764793,FALSE,0,0,"1. Less than 30","Cohabiting",4,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4110,3.61957127,2.606160616,1.2344,1.3274,4.477847785
"31436",6375,2006,270278,0,515,22,0,"2.High school",FALSE,407,5.115384615,26.16715976,FALSE,0,0,"1. Less than 30","Cohabiting",4,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4110,3.61957127,2.606160616,1.2344,1.3274,4.477847785
"31437",6375,2007,270278,0,615,23,0,"4.College",FALSE,456,0.25,0.0625,FALSE,NA,NA,NA,"Cohabiting",4,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4110,3.61957127,2.606160616,1.2344,1.3274,4.477847785
"31438",6375,2008,270278,0,1050,24,0,"4.College",TRUE,491,0.307692308,0.094674556,TRUE,1,0,"2. 30-299","Cohabiting",4,1,"Retail Trade",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"31439",6375,2009,270278,0,725,25,0,"4.College",TRUE,546,1.057692308,1.118713018,TRUE,0,0,"2. 30-299","Cohabiting",4,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4110,3.61957127,2.606160616,1.2344,1.3274,4.477847785
"31440",6375,2010,270278,0,1250,26,0,"4.College",FALSE,596,0.057692308,0.003328402,TRUE,NA,NA,NA,"Cohabiting",4,1,"Public Administration and Armed Forces",2020,4.074716021,2.478675,1.451711293,1.2579,4.296292593
