year,gender,education,feeling_blacks,feeling_jews,feeling_whites,feeling_police,race,voted,ownhome,pid
2016,1,4,70,86,69,87,1,1,1,3
2016,1,4,97,97,97,69,1,0,0,1
2016,0,2,60,50,60,85,1,1,1,3
2016,0,2,85,44,86,88,1,1,1,1
2016,0,3,15,50,97,97,1,0,0,1
2016,0,3,40,54,40,97,2,0,0,1
2016,1,2,NA,NA,NA,NA,1,0,1,3
2016,1,3,70,97,40,85,5,1,0,1
2016,1,4,70,85,75,70,1,1,1,1
2016,0,2,50,70,50,85,4,1,1,1
2016,0,4,50,50,50,70,1,1,0,1
2016,0,3,40,50,50,85,1,1,1,1
2016,1,2,97,52,84,96,2,0,0,2
2016,1,3,75,4,86,40,1,1,0,3
2016,0,3,60,97,60,85,5,1,1,1
2016,1,4,97,97,97,77,1,1,0,1
2016,0,3,91,91,82,38,1,1,1,1
2016,1,4,85,97,85,97,1,1,1,3
2016,0,3,50,97,50,97,5,1,1,2
2016,0,4,50,97,50,50,1,1,1,1
2016,0,4,85,97,85,70,1,1,1,1
2016,0,4,50,85,61,70,1,1,1,3
2016,0,2,97,97,70,70,2,1,1,1
2016,1,3,52,27,50,42,2,0,0,1
2016,1,2,70,97,97,97,1,1,1,2
2016,0,4,97,95,51,82,5,1,0,1
2016,1,4,50,70,50,60,1,0,1,1
2016,0,4,69,87,83,81,1,0,0,2
2016,0,3,51,97,50,85,1,0,0,2
2016,0,2,60,93,70,96,1,0,0,3
2016,1,4,70,85,70,85,6,1,1,3
2016,1,3,NA,NA,NA,NA,1,0,1,3
2016,0,3,71,51,84,97,1,1,1,3
2016,1,3,50,30,50,50,1,0,0,3
2016,1,4,97,85,97,94,1,1,1,1
2016,0,2,50,97,62,97,1,0,1,3
2016,1,2,70,80,70,80,1,1,1,1
2016,0,2,97,97,70,15,2,1,0,1
2016,0,3,NA,NA,NA,NA,5,0,0,1
2016,0,4,61,53,86,84,1,1,1,1
2016,1,3,85,97,92,97,1,1,1,1
2016,0,2,97,85,85,70,2,1,1,1
2016,0,3,59,50,97,97,1,1,1,3
2016,1,3,50,60,70,90,5,0,0,3
2016,0,2,97,85,97,97,1,1,1,3
2016,0,3,83,71,86,85,1,1,1,3
2016,0,4,NA,NA,NA,NA,1,0,1,3
2016,1,3,97,49,54,21,2,0,0,2
2016,1,4,90,70,60,40,1,1,1,1
2016,1,2,50,50,60,97,1,0,1,3
2016,0,3,40,50,85,85,1,1,1,3
2016,1,2,85,51,85,84,1,1,1,1
2016,0,2,50,70,85,60,1,1,0,3
2016,0,4,70,70,70,85,1,1,1,3
2016,0,4,97,51,79,17,5,1,0,2
2016,1,3,60,50,60,97,1,1,1,3
2016,0,3,NA,NA,NA,NA,1,0,1,1
2016,1,2,97,97,3,50,1,0,1,1
2016,0,4,83,93,83,93,6,1,1,3
2016,0,4,50,97,40,30,2,1,0,1
2016,0,3,97,60,60,85,2,1,0,1
2016,1,3,41,51,61,96,1,1,1,3
2016,1,3,NA,NA,NA,NA,1,0,1,3
2016,0,4,NA,NA,NA,NA,1,0,1,1
2016,1,3,70,60,68,80,1,0,1,2
2016,0,3,61,84,51,70,2,1,1,1
2016,0,2,0,0,30,97,3,0,0,1
2016,1,3,NA,NA,NA,NA,5,0,0,2
2016,1,3,52,56,61,82,5,0,0,1
2016,1,1,NA,NA,NA,NA,1,0,0,1
2016,0,3,85,85,85,71,2,1,1,1
2016,1,2,71,97,70,60,5,1,1,1
2016,0,4,50,97,50,60,1,1,0,3
2016,1,4,62,1,52,50,3,0,1,2
2016,1,3,86,84,93,97,5,1,1,1
2016,1,4,70,85,85,85,1,1,1,1
2016,1,3,NA,NA,NA,NA,3,0,0,1
2016,1,3,44,50,49,40,1,0,0,2
2016,1,2,NA,NA,NA,NA,1,0,0,2
2016,0,3,30,70,40,75,1,1,1,3
2016,1,3,60,55,85,65,1,0,1,1
2016,1,2,61,60,71,70,3,0,1,1
2016,0,4,NA,NA,NA,NA,1,0,1,1
2016,0,4,97,70,97,70,6,0,1,3
2016,1,3,62,85,40,40,1,1,1,3
2016,1,3,70,70,70,85,1,1,1,3
2016,0,3,74,76,75,94,1,0,1,2
2016,0,4,64,97,50,62,1,0,0,1
2016,0,3,85,50,85,97,1,1,0,1
2016,0,3,97,75,97,90,5,1,1,1
2016,0,4,84,72,70,60,1,1,1,1
2016,1,3,40,40,50,70,1,1,1,1
2016,0,3,80,95,75,80,5,1,1,1
2016,0,4,97,97,97,85,1,1,1,1
2016,1,3,66,57,71,60,1,0,1,1
2016,0,3,50,NA,50,97,1,1,1,3
2016,0,2,85,85,85,0,1,0,0,2
2016,0,2,50,60,50,85,1,0,1,1
2016,0,3,60,50,85,85,1,1,0,3
2016,1,4,NA,NA,NA,NA,1,0,1,3
2016,0,4,90,97,90,85,1,1,1,1
2016,0,3,NA,NA,NA,NA,1,0,1,3
2016,0,3,76,94,76,70,2,0,1,2
2016,1,3,85,85,85,97,1,0,1,3
2016,0,3,85,85,86,86,6,1,1,1
2016,0,0,NA,NA,NA,NA,5,0,0,2
2016,1,4,60,90,85,90,1,1,1,3
2016,1,4,56,60,62,64,1,1,1,3
2016,1,4,29,50,53,97,1,1,1,3
2016,0,3,72,84,85,91,1,1,1,3
2016,0,4,NA,NA,NA,NA,5,0,0,1
2016,0,3,NA,NA,NA,NA,1,0,1,2
2016,1,3,NA,NA,NA,NA,2,0,1,1
2016,0,2,85,85,85,85,1,0,0,3
2016,0,4,60,85,70,97,1,1,1,3
2016,0,3,86,90,85,97,1,1,1,3
2016,0,3,97,70,85,60,2,1,0,1
2016,1,4,50,70,50,70,1,1,1,3
2016,0,4,70,85,77,56,1,1,1,3
2016,0,3,50,84,50,51,1,1,1,3
2016,0,2,NA,NA,NA,NA,1,0,1,3
2016,1,2,25,25,13,44,1,1,0,1
2016,0,3,NA,NA,NA,NA,1,0,1,1
2016,1,3,NA,NA,NA,NA,1,0,1,3
2016,0,4,0,40,85,85,1,1,1,3
2016,0,3,85,50,85,85,2,1,0,1
2016,0,3,97,NA,97,90,2,1,1,1
2016,1,4,60,70,70,97,1,1,1,3
2016,0,2,61,51,63,88,1,1,1,3
2016,0,2,85,50,95,70,1,0,1,3
2016,1,3,40,71,72,85,1,1,1,1
2016,0,2,97,36,61,60,2,1,1,1
2016,0,4,97,97,97,71,1,1,1,1
2016,0,2,70,97,50,30,2,0,0,1
2016,1,2,51,51,49,97,1,1,1,3
2016,0,2,85,70,97,30,9,0,1,1
2016,0,2,50,NA,50,NA,1,0,1,1
2016,1,4,60,69,60,48,1,1,1,3
2016,0,4,NA,NA,NA,NA,3,0,1,2
2016,1,3,78,97,95,97,1,0,1,3
2016,0,3,85,85,85,85,6,1,1,1
2016,1,4,84,85,84,85,1,1,1,1
2016,0,2,56,60,78,18,1,0,0,1
2016,1,3,50,65,50,50,1,1,0,1
2016,1,4,41,60,51,86,1,1,1,3
2016,1,4,64,60,68,97,1,1,0,3
2016,0,3,50,70,60,80,1,1,1,3
2016,1,4,40,50,0,50,5,0,0,2
2016,1,3,NA,NA,NA,NA,3,0,0,3
2016,0,3,66,86,70,41,1,1,1,1
2016,0,3,60,70,60,70,1,1,1,2
2016,0,4,70,97,71,77,1,1,1,1
2016,0,3,NA,NA,NA,NA,5,0,0,1
2016,1,2,70,85,70,85,1,1,1,1
2016,0,2,NA,NA,NA,NA,5,0,0,1
2016,1,3,40,70,70,97,1,0,0,3
2016,0,4,70,70,70,85,1,1,1,1
2016,0,3,92,77,87,97,5,0,0,3
2016,0,2,NA,NA,NA,NA,1,0,1,3
2016,0,4,85,97,85,97,1,1,1,3
2016,0,4,61,51,85,88,1,1,1,3
2016,1,2,NA,NA,NA,NA,5,1,1,1
2016,0,3,85,85,85,70,4,0,0,2
2016,0,4,3,60,75,60,1,1,1,3
2016,0,3,70,50,85,70,1,0,1,3
2016,0,4,85,97,97,97,1,0,0,3
2016,1,4,86,51,86,71,3,1,1,2
2016,0,2,70,85,85,97,1,1,1,3
2016,1,2,85,85,97,97,1,1,1,3
2016,1,3,69,61,60,76,5,1,0,1
2016,0,4,70,85,70,85,1,1,1,3
2016,0,2,63,52,84,87,5,0,0,1
2016,0,3,NA,NA,NA,NA,1,0,1,3
2016,0,3,65,82,82,95,1,1,1,3
2016,0,2,97,0,60,0,2,1,0,1
2016,1,3,NA,NA,NA,NA,1,0,1,3
2016,1,3,50,50,50,96,9,1,1,3
2016,1,4,86,86,85,45,1,1,1,1
2016,0,1,NA,NA,NA,NA,5,0,1,3
2016,1,2,30,40,30,85,1,0,0,1
2016,1,2,46,24,46,46,1,0,0,3
2016,0,3,86,61,73,63,5,1,0,1
2016,1,2,92,97,66,85,2,0,0,1
2016,1,4,97,86,97,97,1,1,1,3
2016,0,2,42,30,97,15,1,0,0,3
2016,0,3,40,60,60,70,1,0,0,1
2016,0,2,97,86,85,71,1,1,1,1
2016,0,3,70,50,70,85,1,0,1,1
2016,0,3,NA,NA,NA,NA,1,0,1,1
2016,0,2,60,53,70,71,5,0,1,1
2016,0,4,97,97,97,97,1,1,0,3
2016,1,3,50,50,50,60,1,1,1,1
2016,0,3,59,50,97,60,1,0,1,2
2016,1,4,73,97,75,85,6,1,1,3
2016,1,2,31,57,89,85,1,0,1,2
2016,0,3,50,85,61,85,1,1,1,3
2016,0,3,50,97,50,50,3,1,0,1
2016,1,2,NA,NA,NA,NA,2,0,1,1
2016,0,4,97,85,70,40,2,1,1,1
2016,1,3,NA,NA,NA,NA,1,0,1,1
2016,0,4,30,50,97,30,1,1,1,1
2016,1,3,NA,NA,NA,NA,1,0,1,3
2016,0,3,41,50,54,97,1,1,1,3
2016,1,4,70,85,85,NA,1,1,1,3
2016,1,4,85,85,85,85,1,1,1,3
2016,0,2,NA,NA,NA,NA,5,0,0,2
2016,1,3,85,NA,85,60,1,1,1,1
2016,0,4,40,40,50,40,1,1,0,1
2016,1,3,85,97,85,97,1,1,1,3
2016,0,4,85,97,85,85,1,1,1,1
2016,1,3,10,40,50,35,3,1,1,2
2016,0,3,57,36,60,46,1,0,0,1
2016,0,3,50,50,50,20,1,0,0,3
2016,0,2,50,85,85,97,1,1,0,3
2016,1,2,51,85,70,90,1,1,0,1
2016,1,3,58,69,70,97,1,1,1,3
2016,1,4,50,71,50,85,1,1,1,3
2016,0,4,60,80,70,70,1,1,1,3
2016,0,3,75,82,75,87,1,1,1,3
2016,1,3,60,50,85,97,1,0,1,2
2016,1,4,NA,NA,NA,NA,1,0,1,1
2016,0,4,71,85,70,69,1,1,1,3
2016,1,3,NA,NA,NA,NA,2,0,0,1
2016,0,4,85,97,85,97,1,1,1,3
2016,0,2,60,97,60,40,1,0,0,1
2016,1,4,74,70,72,70,1,1,1,1
2016,0,4,75,60,75,20,1,1,1,1
2016,1,4,70,50,70,97,1,1,1,3
2016,1,2,97,97,97,97,1,1,0,3
2016,1,2,50,50,84,97,1,0,1,1
2016,0,3,61,72,61,86,1,1,0,1
2016,0,2,71,52,71,71,1,1,0,1
2016,0,4,83,92,73,71,1,1,0,1
2016,1,2,86,72,69,42,1,0,0,3
2016,0,3,42,84,70,89,1,1,1,1
2016,0,2,NA,NA,NA,NA,1,0,1,3
2016,1,3,NA,NA,NA,NA,1,0,1,1
2016,1,4,90,90,90,75,5,0,1,1
2016,0,4,85,97,50,85,6,0,1,3
2016,0,2,50,97,50,97,1,1,1,2
2016,1,4,NA,NA,NA,NA,1,0,0,3
2016,1,2,50,54,50,73,1,1,1,3
2016,0,4,97,97,97,77,1,1,0,1
2016,1,2,50,85,50,85,1,0,0,2
2016,1,3,NA,NA,NA,NA,9,0,0,1
2016,1,3,85,50,85,85,1,1,1,3
2016,1,4,85,70,70,70,1,1,0,2
2016,0,2,50,60,74,60,6,0,0,2
2016,1,4,50,97,85,97,1,1,1,3
2016,1,3,97,50,50,50,2,1,0,1
2016,0,3,70,70,70,70,1,1,0,2
2016,0,3,62,84,97,72,1,0,0,3
2016,1,3,NA,NA,NA,NA,1,0,1,1
2016,1,3,50,50,50,75,1,1,0,2
2016,1,3,50,51,45,71,1,1,0,1
2016,1,3,75,84,90,80,1,1,1,1
2016,1,4,70,70,70,40,1,0,1,2
2016,1,2,70,71,70,63,1,0,0,2
2016,1,3,75,50,45,40,2,1,0,1
2016,0,4,97,97,97,50,1,1,1,1
2016,1,3,50,0,50,0,2,0,0,2
2016,0,4,80,93,75,83,1,1,1,1
2016,0,4,59,60,62,41,3,1,1,3
2016,0,3,NA,NA,NA,NA,1,0,0,3
2016,1,3,NA,NA,NA,NA,1,0,0,3
2016,1,2,50,8,60,61,5,0,1,1
2016,0,4,31,51,50,60,1,0,1,3
2016,1,2,85,85,97,97,1,1,1,1
2016,1,2,58,51,72,63,1,1,1,3
2016,1,3,87,51,87,70,1,1,1,3
2016,0,3,85,85,85,40,1,1,0,1
2016,0,4,80,90,70,40,1,0,0,1
2016,0,3,NA,NA,NA,NA,1,0,0,2
2016,1,4,50,70,50,70,1,1,1,1
2016,0,4,90,97,70,20,2,1,0,1
2016,1,4,76,80,76,67,1,1,1,1
2016,0,4,50,70,97,85,1,1,1,3
2016,0,4,NA,NA,NA,NA,1,0,1,3
2016,1,2,2,97,97,97,1,0,1,2
2016,0,2,NA,NA,NA,NA,1,0,0,2
2016,1,4,84,86,51,70,1,1,0,1
2016,0,4,97,85,97,40,1,1,1,1
2016,1,4,60,50,60,60,3,1,1,2
2016,0,4,61,21,85,59,1,1,1,1
2016,0,2,NA,NA,NA,NA,1,0,1,1
2016,0,3,50,85,60,97,1,1,1,3
2016,1,3,NA,NA,NA,NA,1,0,0,3
2016,1,2,97,50,97,40,2,0,0,3
2016,1,2,NA,NA,NA,NA,1,0,1,3
2016,1,4,NA,NA,NA,NA,1,0,1,3
2016,1,2,85,97,85,85,1,1,1,2
2016,0,3,97,97,97,40,6,1,0,1
2016,0,2,NA,50,97,92,1,1,1,3
2016,0,4,97,97,79,41,1,1,1,1
2016,1,3,50,97,86,97,1,1,0,3
2016,1,3,70,60,70,97,6,1,1,3
2016,0,3,15,72,85,86,1,1,0,2
2016,1,2,50,50,50,97,5,1,1,2
2016,1,4,70,5,40,40,3,1,1,2
2016,0,3,67,69,70,81,5,0,0,1
2016,1,3,69,13,61,87,1,1,0,1
2016,0,3,85,50,85,40,2,1,1,1
2016,0,4,48,61,80,96,1,1,1,3
2016,0,2,85,97,85,97,1,1,1,2
2016,1,4,97,85,97,60,2,1,1,3
2016,0,4,61,71,85,85,1,1,1,3
2016,1,2,40,97,97,97,1,0,0,3
2016,0,4,50,51,51,70,1,1,1,1
2016,0,3,51,51,71,97,1,1,1,3
2016,0,4,97,85,97,85,6,0,1,3
2016,1,2,60,85,50,85,5,0,1,2
2016,1,3,NA,NA,NA,NA,1,1,1,2
2016,0,2,67,87,67,97,1,1,0,3
2016,1,2,70,50,85,85,5,1,1,2
2016,1,2,97,97,85,85,2,1,0,1
2016,0,4,NA,NA,NA,NA,1,0,1,1
2016,1,2,85,70,97,0,5,0,0,1
2016,0,0,64,NA,33,40,5,1,0,2
2016,1,4,71,70,70,70,1,1,0,1
2016,0,3,97,85,85,85,2,1,1,1
2016,0,2,NA,NA,NA,NA,1,0,1,3
2016,1,4,70,85,85,97,1,1,1,3
2016,0,2,97,97,97,97,6,1,1,3
2016,1,4,87,71,86,86,5,0,1,1
2016,1,2,50,51,51,91,1,0,1,3
2016,0,4,97,97,85,85,1,1,0,1
2016,1,4,50,50,50,80,1,1,1,1
2016,1,4,79,78,88,85,3,1,1,3
2016,0,3,17,74,97,97,1,0,1,3
2016,1,4,85,70,85,85,6,0,1,2
2016,0,4,70,70,60,60,2,1,0,1
2016,1,3,NA,NA,NA,NA,1,0,0,3
2016,1,4,NA,NA,NA,NA,1,0,1,3
2016,1,3,50,51,50,60,1,0,0,3
2016,1,2,70,97,85,97,1,1,1,1
2016,0,4,81,51,79,88,1,1,0,3
2016,0,4,70,85,40,60,2,1,1,1
2016,0,3,60,52,58,59,1,0,0,3
2016,1,4,87,97,85,97,1,1,1,3
2016,0,3,85,97,80,85,1,1,0,1
2016,1,3,50,50,50,97,5,1,0,1
2016,0,4,60,60,85,60,1,1,1,3
2016,1,4,97,40,15,5,3,1,0,1
2016,1,3,85,85,85,97,1,1,1,3
2016,0,4,85,55,70,80,1,1,1,1
2016,0,4,97,97,70,70,2,1,1,1
2016,1,4,50,30,50,97,1,1,1,3
2016,1,4,66,64,69,65,1,1,1,1
2016,0,4,NA,NA,NA,NA,1,0,1,1
2016,0,3,NA,NA,NA,NA,1,0,1,2
2016,0,4,50,85,50,97,1,1,1,3
2016,0,4,82,80,77,85,1,1,1,1
2016,1,2,50,0,60,70,5,1,1,1
2016,0,4,NA,NA,NA,NA,1,0,1,3
2016,1,3,70,71,70,70,1,1,1,1
2016,1,3,89,50,84,39,1,0,1,1
2016,1,3,50,50,50,85,1,1,1,2
2016,1,2,NA,NA,NA,NA,1,0,1,2
2016,1,3,50,70,50,97,1,1,1,3
2016,0,3,85,50,85,85,1,0,0,1
2016,0,4,71,97,78,97,1,1,1,3
2016,0,4,97,97,97,70,1,1,1,3
2016,1,3,NA,NA,NA,NA,1,0,1,2
2016,0,3,74,71,41,48,2,1,0,1
2016,1,2,75,60,90,97,1,1,1,3
2016,0,4,50,50,50,85,1,1,0,3
2016,1,2,85,87,97,88,1,1,0,1
2016,0,2,NA,NA,NA,NA,1,0,0,1
2016,0,4,70,97,70,97,1,1,1,1
2016,1,4,50,85,85,97,1,1,0,3
2016,0,4,75,85,55,60,1,1,1,1
2016,1,3,61,51,61,68,1,1,0,3
2016,0,2,0,15,97,97,1,0,0,3
2016,0,3,50,50,50,97,1,1,1,3
2016,1,4,97,97,97,85,1,1,1,2
2016,0,2,52,49,51,52,1,0,0,3
2016,1,3,51,70,70,97,1,1,1,3
2016,1,3,85,80,70,97,3,1,1,3
2016,1,3,97,50,85,63,6,1,0,1
2016,1,3,30,50,60,85,1,1,1,3
2016,0,3,50,97,51,97,1,1,0,3
2016,1,2,72,59,60,60,2,1,0,1
2016,1,2,85,85,85,97,1,1,1,3
2016,1,4,85,97,85,97,1,1,1,3
2016,0,4,50,50,50,60,3,0,1,1
2016,0,4,97,51,54,31,2,1,1,1
2016,1,4,NA,NA,NA,NA,5,0,0,2
2016,1,4,97,97,85,85,1,1,1,3
2016,0,2,72,71,72,71,5,0,0,3
2016,1,4,50,50,50,70,5,1,1,1
2016,0,4,NA,NA,NA,NA,1,0,1,2
2016,1,4,70,70,85,60,1,1,1,2
2016,0,3,85,97,88,70,1,1,1,1
2016,1,4,50,50,50,70,1,1,0,1
2016,0,4,70,70,85,97,1,1,1,3
2016,1,4,70,40,70,40,1,1,1,3
2016,1,4,60,60,85,85,1,0,1,2
2016,1,4,NA,NA,NA,NA,3,0,1,3
2016,1,2,50,50,50,97,1,0,1,2
2016,0,4,97,97,85,97,6,1,0,1
2016,1,4,94,84,90,82,1,1,1,3
2016,1,4,70,97,85,85,1,1,0,1
2016,1,3,75,85,75,95,1,1,0,3
2016,0,2,40,85,60,97,1,0,0,1
2016,0,4,97,83,97,50,1,1,0,1
2016,0,3,60,85,60,70,1,0,1,1
2016,0,4,97,97,97,97,1,0,0,3
2016,0,2,94,70,40,35,1,0,0,1
2016,0,3,85,85,85,97,1,1,1,3
2016,1,3,70,70,70,85,1,0,1,3
2016,1,4,50,85,50,50,1,1,1,1
2016,1,4,57,74,71,94,1,1,1,3
2016,1,3,60,85,60,70,3,0,0,3
2016,0,4,63,50,76,71,1,1,1,2
2016,1,4,80,90,97,77,1,0,1,3
2016,0,4,88,85,80,62,6,1,0,1
2016,0,2,NA,NA,NA,NA,1,0,NA,1
2016,1,4,NA,NA,NA,NA,5,0,1,2
2016,0,4,85,85,85,97,1,1,1,2
2016,0,4,90,75,90,90,1,1,1,3
2016,1,3,40,70,75,85,5,1,1,3
2016,1,4,70,70,70,50,2,1,1,1
2016,0,3,50,50,70,85,1,1,1,3
2016,1,3,31,95,83,97,1,1,0,1
2016,1,3,30,70,60,70,1,1,1,1
2016,1,4,50,60,70,85,1,1,1,1
2016,0,3,50,70,60,70,5,1,0,1
2016,0,4,70,85,70,85,2,1,0,1
2016,1,3,NA,NA,NA,NA,2,0,0,2
2016,1,0,NA,NA,NA,NA,5,1,1,3
2016,0,3,70,97,70,86,1,1,0,1
2016,1,0,NA,NA,NA,NA,1,0,1,2
2016,1,3,NA,NA,NA,NA,1,0,1,3
2016,1,4,50,51,85,97,1,1,1,3
2016,1,3,70,50,85,60,1,1,1,3
2016,0,4,97,85,97,70,1,1,1,1
2016,0,4,85,97,69,88,1,0,0,1
2016,1,4,97,71,77,72,2,1,1,1
2016,1,4,85,97,85,97,1,1,1,3
2016,0,4,50,85,50,85,1,1,1,1
2016,1,4,85,85,85,85,5,1,0,1
2016,0,3,75,86,85,91,1,1,1,3
2016,0,4,86,86,45,60,1,1,1,1
2016,0,3,97,97,86,85,2,1,0,1
2016,1,4,97,97,97,97,3,0,1,3
2016,1,4,60,50,70,65,3,1,1,3
2016,1,2,86,97,86,97,1,1,1,3
2016,0,2,50,50,50,50,1,1,1,1
2016,0,3,97,85,85,30,2,1,1,2
2016,1,4,60,85,70,85,1,1,1,2
2016,0,4,NA,NA,NA,NA,1,0,1,3
2016,0,2,NA,NA,NA,NA,5,0,0,1
2016,0,2,61,61,58,15,2,0,0,2
2016,0,3,NA,NA,NA,NA,5,0,1,2
2016,0,3,85,85,85,85,1,1,1,3
2016,0,3,50,50,50,85,1,1,1,2
2016,1,1,71,97,97,97,1,1,0,3
2016,1,4,50,50,50,70,3,0,1,1
2016,0,4,97,97,97,70,3,1,1,1
2016,1,2,97,67,83,85,2,1,0,2
2016,0,2,85,97,97,97,1,1,0,1
2016,1,2,30,97,70,97,1,1,1,3
2016,0,4,NA,NA,NA,NA,1,0,0,3
2016,0,4,90,90,80,75,1,1,0,1
2016,0,3,85,50,85,15,6,1,0,1
2016,1,3,85,97,97,85,1,1,1,2
2016,0,3,80,85,79,97,1,1,0,1
2016,0,4,51,97,71,3,1,1,0,2
2016,1,3,64,50,60,65,5,1,1,1
2016,0,3,97,85,97,97,2,1,1,1
2016,0,2,96,96,30,40,3,1,0,1
2016,1,2,70,73,67,71,5,0,0,1
2016,1,4,NA,NA,NA,NA,1,0,1,1
2016,0,3,NA,NA,NA,NA,1,0,1,3
2016,0,4,50,50,60,76,1,1,1,1
2016,1,2,74,68,52,70,5,1,0,1
2016,1,4,66,85,87,73,6,0,1,3
2016,0,2,50,70,50,85,1,1,1,3
2016,0,3,97,97,97,97,1,1,0,1
2016,0,3,NA,60,NA,86,1,1,1,2
2016,0,0,85,70,85,85,1,1,1,3
2016,1,3,85,97,85,85,5,1,1,2
2016,0,3,88,63,50,82,1,1,0,3
2016,1,4,70,97,70,97,1,1,1,3
2016,1,3,97,55,4,0,2,0,0,2
2016,1,2,NA,NA,NA,NA,5,0,1,3
2016,0,3,50,97,60,60,1,1,1,1
2016,1,2,78,61,85,97,1,0,1,2
2016,0,2,86,94,87,94,1,1,1,3
2016,0,4,97,97,97,97,6,1,1,3
2016,0,4,51,50,71,50,1,1,1,1
2016,0,2,50,50,50,85,1,1,0,1
2016,0,4,85,85,85,97,1,1,0,3
2016,0,4,85,97,85,85,1,1,1,3
2016,1,3,90,70,90,97,1,0,1,3
2016,0,2,70,50,50,50,4,0,0,1
2016,0,3,85,85,97,85,1,1,1,2
2016,1,4,63,50,66,70,1,1,0,1
2016,1,3,86,50,15,16,2,1,1,1
2016,0,3,66,1,46,97,1,1,0,3
2016,0,4,85,85,85,97,2,1,1,3
2016,1,2,50,33,50,60,1,0,0,1
2016,1,4,83,86,83,85,1,1,0,1
2016,0,2,58,69,55,76,1,0,0,1
2016,1,4,NA,NA,NA,NA,1,0,1,3
2016,0,2,60,90,80,80,1,0,0,1
2016,0,4,52,76,70,50,3,1,1,1
2016,1,3,85,70,70,70,2,0,0,NA
2016,1,4,58,60,70,71,1,1,1,1
2016,1,4,70,69,70,50,1,1,1,1
2016,1,4,84,73,86,76,1,1,1,3
2016,0,2,30,50,50,90,1,1,1,1
2016,0,4,97,60,69,38,2,1,0,1
2016,1,3,51,50,51,51,1,1,0,3
2016,1,4,69,84,85,85,1,1,1,3
2016,1,3,83,86,85,85,1,0,0,2
2016,0,4,60,85,60,70,1,1,1,3
2016,0,4,85,97,85,69,1,1,0,1
2016,0,3,50,52,51,97,1,1,0,1
2016,0,2,97,85,85,70,2,1,0,1
2016,0,3,85,50,85,70,1,1,1,3
2016,0,2,NA,NA,NA,NA,1,0,1,3
2016,0,4,97,97,97,88,1,1,1,2
2016,1,1,60,60,70,97,1,0,0,2
2016,0,2,50,61,50,89,1,0,1,2
2016,1,4,60,60,70,70,1,1,1,3
2016,1,2,60,95,60,95,1,1,1,3
2016,1,4,85,85,85,97,1,1,0,3
2016,1,4,86,70,84,71,1,1,1,1
2016,1,3,60,60,70,85,5,1,0,2
2016,0,4,97,97,97,85,1,1,0,1
2016,0,2,65,54,64,70,1,1,0,1
2016,1,3,60,50,85,97,1,1,1,3
2016,0,4,NA,NA,NA,NA,1,0,1,1
2016,0,4,85,60,85,97,1,1,0,3
2016,1,4,85,85,85,85,1,1,1,3
2016,0,4,85,70,85,15,6,1,1,1
2016,0,2,97,97,97,97,1,0,1,2
2016,0,2,NA,NA,NA,NA,1,0,1,1
2016,1,2,60,85,60,85,1,1,1,3
2016,0,2,97,97,50,12,2,1,0,1
2016,0,2,30,15,32,60,2,0,0,2
2016,0,4,50,50,50,10,2,1,0,1
2016,0,4,40,97,60,86,1,1,1,3
2016,1,4,88,87,52,41,1,1,1,1
2016,1,3,97,97,97,97,6,1,0,3
2016,1,3,51,86,51,82,6,1,1,2
2016,0,0,NA,NA,NA,NA,1,0,NA,1
2016,0,4,40,85,85,85,1,1,0,3
2016,1,3,68,92,86,70,1,1,1,3
2016,1,4,75,75,75,80,3,1,1,2
2016,1,3,51,97,51,97,1,1,1,3
2016,1,4,87,72,87,72,1,1,1,2
2016,1,4,97,95,60,71,1,1,1,1
2016,1,4,40,32,85,97,1,1,0,3
2016,1,4,97,97,97,85,9,1,1,3
2016,1,3,NA,NA,NA,NA,4,0,0,1
2016,0,4,71,97,72,97,1,1,1,1
2016,0,4,85,97,85,85,1,1,1,1
2016,0,3,81,90,80,77,1,1,0,1
2016,0,2,NA,NA,NA,NA,3,0,1,1
2016,1,2,85,97,85,85,1,1,0,1
2016,1,3,85,97,97,97,1,1,1,3
2016,0,4,50,50,50,50,1,0,0,3
2016,0,3,52,50,50,60,1,0,1,3
2016,0,4,85,87,61,71,2,0,0,1
2016,1,4,85,60,85,75,5,1,1,3
2016,0,4,97,85,70,85,2,1,1,1
2016,0,4,50,50,70,97,1,1,1,3
2016,1,4,49,70,50,70,1,1,1,1
2016,0,4,70,70,85,85,3,1,0,1
2016,0,4,60,50,55,33,3,0,1,1
2016,0,3,50,50,40,50,1,1,1,3
2016,1,3,83,50,84,85,1,1,1,2
2016,0,4,60,85,85,85,1,1,0,3
2016,0,3,73,30,60,71,1,1,1,1
2016,1,3,85,97,85,85,1,1,1,3
2016,1,4,NA,NA,NA,NA,1,0,0,3
2016,1,4,66,85,77,97,3,1,0,2
2016,0,3,84,93,85,92,1,1,1,1
2016,1,4,85,85,50,97,1,1,0,1
2016,0,4,NA,NA,NA,NA,1,0,0,1
2016,1,2,70,85,70,85,1,1,1,3
2016,0,4,40,97,90,40,6,1,1,1
2016,0,4,82,45,40,40,2,1,0,1
2016,0,4,NA,NA,NA,NA,1,0,1,3
2016,1,3,53,51,70,79,1,0,0,2
2016,1,2,80,85,97,85,1,0,1,3
2016,1,4,40,50,70,40,1,1,1,3
2016,0,2,30,40,97,97,1,1,0,1
